159964,PLANTACIONES AGRICOLAS Y FORESTALES,activo,D,subcuenta,4,1599,0,0,0,,
15996401,Plantaciones agricolas y forestales,activo,D,auxiliar,5,159964,1,0,0,,
159968,VIAS DE COMUNICACION,activo,D,subcuenta,4,1599,0,0,0,,
15996801,Vias de comunicacion,activo,D,auxiliar,5,159968,1,0,0,,
159972,MINAS Y CANTERAS,activo,D,subcuenta,4,1599,0,0,0,,
15997201,Minas y canteras,activo,D,auxiliar,5,159972,1,0,0,,
159980,POZOS ARTESIANOS,activo,D,subcuenta,4,1599,0,0,0,,
15998001,Pozos artesianos,activo,D,auxiliar,5,159980,1,0,0,,
159984,YACIMIENTOS,activo,D,subcuenta,4,1599,0,0,0,,
15998401,Yacimientos,activo,D,auxiliar,5,159984,1,0,0,,
159988,SEMOVIENTES,activo,D,subcuenta,4,1599,0,0,0,,
15998801,Semovientes,activo,D,auxiliar,5,159988,1,0,0,,
159992,PROPIEDADES- PLANTA Y EQUIPO EN TRANSITO,activo,D,subcuenta,4,1599,0,0,0,,
15999201,Propiedades- planta y equipo en transito,activo,D,auxiliar,5,159992,1,0,0,,
16,INTANGIBLES,activo,D,grupo,2,1,0,0,0,,
1605,CREDITO MERCANTIL,activo,D,cuenta,3,16,0,0,0,,
160505,FORMADO O ESTIMADO,activo,D,subcuenta,4,1605,0,0,0,,
16050501,Formado o estimado,activo,D,auxiliar,5,160505,1,0,0,,
160510,ADQUIRIDO O COMPRADO,activo,D,subcuenta,4,1605,0,0,0,,
16051001,Adquirido o comprado,activo,D,auxiliar,5,160510,1,0,0,,
1610,MARCAS,activo,D,cuenta,3,16,0,0,0,,
161005,ADQUIRIDAS,activo,D,subcuenta,4,1610,0,0,0,,
16100501,Adquiridas,activo,D,auxiliar,5,161005,1,0,0,,
161010,FORMADAS,activo,D,subcuenta,4,1610,0,0,0,,
16101001,Formadas,activo,D,auxiliar,5,161010,1,0,0,,
1615,PATENTES,activo,D,cuenta,3,16,0,0,0,,
161505,ADQUIRIDAS,activo,D,subcuenta,4,1615,0,0,0,,
16150501,Adquiridas,activo,D,auxiliar,5,161505,1,0,0,,
161510,FORMADAS,activo,D,subcuenta,4,1615,0,0,0,,
16151001,Formadas,activo,D,auxiliar,5,161510,1,0,0,,
1620,CONCESIONES Y FRANQUICIAS,activo,D,cuenta,3,16,0,0,0,,
162005,CONCESIONES,activo,D,subcuenta,4,1620,0,0,0,,
16200501,Concesiones,activo,D,auxiliar,5,162005,1,0,0,,
162010,FRANQUICIAS,activo,D,subcuenta,4,1620,0,0,0,,
16201001,Franquicias,activo,D,auxiliar,5,162010,1,0,0,,
1625,DERECHOS,activo,D,cuenta,3,16,0,0,0,,
162505,DERECHOS DE AUTOR,activo,D,subcuenta,4,1625,0,0,0,,
16250501,Derechos de autor,activo,D,auxiliar,5,162505,1,0,0,,
162510,PUESTO DE BOLSA,activo,D,subcuenta,4,1625,0,0,0,,
16251001,Puesto de bolsa,activo,D,auxiliar,5,162510,1,0,0,,
162515,EN FIDEICOMISOS INMOBILIARIOS,activo,D,subcuenta,4,1625,0,0,0,,
16251501,En fideicomisos inmobiliarios,activo,D,auxiliar,5,162515,1,0,0,,
162520,EN FIDEICOMISOS DE GARANTIA,activo,D,subcuenta,4,1625,0,0,0,,
16252001,En fideicomisos de garantia,activo,D,auxiliar,5,162520,1,0,0,,
162525,EN FIDEICOMISOS DE ADMINISTRACION,activo,D,subcuenta,4,1625,0,0,0,,
16252501,En fideicomisos de administracion,activo,D,auxiliar,5,162525,1,0,0,,
162530,DE EXHIBICION - PELICULAS,activo,D,subcuenta,4,1625,0,0,0,,
16253001,De exhibicion - peliculas,activo,D,auxiliar,5,162530,1,0,0,,
162535,EN BIENES RECIBIDOS EN ARRENDAMIENTO FINANCIERO (LEASING),activo,D,subcuenta,4,1625,0,0,0,,
16253501,En bienes recibidos en arrendamiento financiero (leasing),activo,D,auxiliar,5,162535,1,0,0,,
162595,OTROS,activo,D,subcuenta,4,1625,0,0,0,,
16259501,Otros,activo,D,auxiliar,5,162595,1,0,0,,
1630,KNOW HOW,activo,D,cuenta,3,16,0,0,0,,
1635,LICENCIAS,activo,D,cuenta,3,16,0,0,0,,
1698,DEPRECIACION Y/O AMORTIZACION ACUMULADA,activo,D,cuenta,3,16,0,0,0,,
169805,CREDITO MERCANTIL,activo,D,subcuenta,4,1698,0,0,0,,
16980501,Credito mercantil,activo,D,auxiliar,5,169805,1,0,0,,
169810,MARCAS,activo,D,subcuenta,4,1698,0,0,0,,
16981001,Marcas,activo,D,auxiliar,5,169810,1,0,0,,
169815,PATENTES,activo,D,subcuenta,4,1698,0,0,0,,
16981501,Patentes,activo,D,auxiliar,5,169815,1,0,0,,
169820,CONCESIONES Y FRANQUICIAS,activo,D,subcuenta,4,1698,0,0,0,,
16982001,Concesiones y franquicias,activo,D,auxiliar,5,169820,1,0,0,,
169830,DERECHOS,activo,D,subcuenta,4,1698,0,0,0,,
16983001,Derechos,activo,D,auxiliar,5,169830,1,0,0,,
169835,KNOW HOW,activo,D,subcuenta,4,1698,0,0,0,,
16983501,Know how,activo,D,auxiliar,5,169835,1,0,0,,
169840,LICENCIAS,activo,D,subcuenta,4,1698,0,0,0,,
16984001,Licencias,activo,D,auxiliar,5,169840,1,0,0,,
1699,PROVISIONES,activo,D,cuenta,3,16,0,0,0,,
17,DIFERIDOS,activo,D,grupo,2,1,0,0,0,,
1705,GASTOS PAGADOS POR ANTICIPADO,activo,D,cuenta,3,17,0,0,0,,
170505,INTERESES,activo,D,subcuenta,4,1705,0,0,0,,
17050501,Intereses,activo,D,auxiliar,5,170505,1,0,0,,
170510,HONORARIOS,activo,D,subcuenta,4,1705,0,0,0,,
17051001,Honorarios,activo,D,auxiliar,5,170510,1,0,0,,
170515,COMISIONES,activo,D,subcuenta,4,1705,0,0,0,,
17051501,Comisiones,activo,D,auxiliar,5,170515,1,0,0,,
170520,SEGUROS Y FIANZAS,activo,D,subcuenta,4,1705,0,0,0,,
17052001,Seguros y fianzas,activo,D,auxiliar,5,170520,1,0,0,,
170525,ARRENDAMIENTOS,activo,D,subcuenta,4,1705,0,0,0,,
17052501,Arrendamientos,activo,D,auxiliar,5,170525,1,0,0,,
170530,BODEGAJES,activo,D,subcuenta,4,1705,0,0,0,,
17053001,Bodegajes,activo,D,auxiliar,5,170530,1,0,0,,
170535,MANTENIMIENTO EQUIPOS,activo,D,subcuenta,4,1705,0,0,0,,
17053501,Mantenimiento equipos,activo,D,auxiliar,5,170535,1,0,0,,
170540,SERVICIOS,activo,D,subcuenta,4,1705,0,0,0,,
17054001,Servicios,activo,D,auxiliar,5,170540,1,0,0,,
170545,SUSCRIPCIONES,activo,D,subcuenta,4,1705,0,0,0,,
17054501,Suscripciones,activo,D,auxiliar,5,170545,1,0,0,,
170595,OTROS,activo,D,subcuenta,4,1705,0,0,0,,
17059501,Otros,activo,D,auxiliar,5,170595,1,0,0,,
1710,CARGOS DIFERIDOS,activo,D,cuenta,3,17,0,0,0,,
171004,ORGANIZACION Y PREOPERATIVOS,activo,D,subcuenta,4,1710,0,0,0,,
17100401,Organizacion y preoperativos,activo,D,auxiliar,5,171004,1,0,0,,
171008,REMODELACIONES,activo,D,subcuenta,4,1710,0,0,0,,
17100801,Remodelaciones,activo,D,auxiliar,5,171008,1,0,0,,
171012,ESTUDIOS- INVESTIGACIONES Y PROYECTOS,activo,D,subcuenta,4,1710,0,0,0,,
17101201,Estudios- investigaciones y proyectos,activo,D,auxiliar,5,171012,1,0,0,,
171016,PROGRAMAS PARA COMPUTADOR (SOFTWARE),activo,D,subcuenta,4,1710,0,0,0,,
17101601,Programas para computador (software),activo,D,auxiliar,5,171016,1,0,0,,
171020,UTILES Y PAPELERIA,activo,D,subcuenta,4,1710,0,0,0,,
17102001,utiles y papeleria,activo,D,auxiliar,5,171020,1,0,0,,
171024,MEJORAS A PROPIEDADES AJENAS,activo,D,subcuenta,4,1710,0,0,0,,
17102401,Mejoras a propiedades ajenas,activo,D,auxiliar,5,171024,1,0,0,,
171028,CONTRIBUCIONES Y AFILIACIONES,activo,D,subcuenta,4,1710,0,0,0,,
17102801,Contribuciones y afiliaciones,activo,D,auxiliar,5,171028,1,0,0,,
171032,ENTRENAMIENTO DE PERSONAL,activo,D,subcuenta,4,1710,0,0,0,,
17103201,Entrenamiento de personal,activo,D,auxiliar,5,171032,1,0,0,,
171036,FERIAS Y EXPOSICIONES,activo,D,subcuenta,4,1710,0,0,0,,
17103601,Ferias y exposiciones,activo,D,auxiliar,5,171036,1,0,0,,
171040,LICENCIAS,activo,D,subcuenta,4,1710,0,0,0,,
17104001,Licencias,activo,D,auxiliar,5,171040,1,0,0,,
171044,PUBLICIDAD- PROPAGANDA Y PROMOCION,activo,D,subcuenta,4,1710,0,0,0,,
17104401,Publicidad- propaganda y promocion,activo,D,auxiliar,5,171044,1,0,0,,
171048,ELEMENTOS DE ASEO Y CAFETERIA,activo,D,subcuenta,4,1710,0,0,0,,
17104801,Elementos de aseo y cafeteria,activo,D,auxiliar,5,171048,1,0,0,,
171052,MOLDES Y TROQUELES,activo,D,subcuenta,4,1710,0,0,0,,
17105201,Moldes y troqueles,activo,D,auxiliar,5,171052,1,0,0,,
171056,INSTRUMENTAL QUIRURGICO,activo,D,subcuenta,4,1710,0,0,0,,
17105601,Instrumental quirurgico,activo,D,auxiliar,5,171056,1,0,0,,
171060,DOTACION Y SUMINISTRO A TRABAJADORES,activo,D,subcuenta,4,1710,0,0,0,,
17106001,Dotacion y suministro a trabajadores,activo,D,auxiliar,5,171060,1,0,0,,
171064,ELEMENTOS DE ROPERIA Y LENCERIA,activo,D,subcuenta,4,1710,0,0,0,,
17106401,Elementos de roperia y lenceria,activo,D,auxiliar,5,171064,1,0,0,,
171068,LOZA Y CRISTALERIA,activo,D,subcuenta,4,1710,0,0,0,,
17106801,Loza y cristaleria,activo,D,auxiliar,5,171068,1,0,0,,
171069,PLATERIA,activo,D,subcuenta,4,1710,0,0,0,,
17106901,Plateria,activo,D,auxiliar,5,171069,1,0,0,,
171070,CUBIERTERIA,activo,D,subcuenta,4,1710,0,0,0,,
17107001,Cubierteria,activo,D,auxiliar,5,171070,1,0,0,,
171076,IMPUESTO DE RENTA DIFERIDO ?DEBITOS? POR DIFERENCIAS TEMPORALES,activo,D,subcuenta,4,1710,0,0,0,,
17107601,Impuesto de renta diferido ?debitos? por diferencias temporales,activo,D,auxiliar,5,171076,1,0,0,,
171080,CONCURSOS Y LICITACIONES,activo,D,subcuenta,4,1710,0,0,0,,
17108001,Concursos y licitaciones,activo,D,auxiliar,5,171080,1,0,0,,
171095,OTROS,activo,D,subcuenta,4,1710,0,0,0,,
17109501,Otros,activo,D,auxiliar,5,171095,1,0,0,,
1715,COSTOS DE EXPLORACION POR AMORTIZAR,activo,D,cuenta,3,17,0,0,0,,
171505,POZOS SECOS,activo,D,subcuenta,4,1715,0,0,0,,
17150501,Pozos secos,activo,D,auxiliar,5,171505,1,0,0,,
171510,POZOS NO COMERCIALES,activo,D,subcuenta,4,1715,0,0,0,,
17151001,Pozos no comerciales,activo,D,auxiliar,5,171510,1,0,0,,
171515,OTROS COSTOS DE EXPLORACION,activo,D,subcuenta,4,1715,0,0,0,,
17151501,Otros costos de exploracion,activo,D,auxiliar,5,171515,1,0,0,,
1720,COSTOS DE EXPLOTACION Y DESARROLLO,activo,D,cuenta,3,17,0,0,0,,
172005,PERFORACION Y EXPLOTACION,activo,D,subcuenta,4,1720,0,0,0,,
17200501,Perforacion y explotacion,activo,D,auxiliar,5,172005,1,0,0,,
172010,PERFORACIONES CAMPOS EN DESARROLLO,activo,D,subcuenta,4,1720,0,0,0,,
17201001,Perforaciones campos en desarrollo,activo,D,auxiliar,5,172010,1,0,0,,
172015,FACILIDADES DE PRODUCCION,activo,D,subcuenta,4,1720,0,0,0,,
17201501,Facilidades de produccion,activo,D,auxiliar,5,172015,1,0,0,,
172020,SERVICIO A POZOS,activo,D,subcuenta,4,1720,0,0,0,,
17202001,Servicio a pozos,activo,D,auxiliar,5,172020,1,0,0,,
1730,CARGOS POR CORRECCION MONETARIA DIFERIDA,activo,D,cuenta,3,17,0,0,0,,
1798,AMORTIZACION ACUMULADA,activo,D,cuenta,3,17,0,0,0,,
179805,COSTOS DE EXPLORACION POR AMORTIZAR,activo,D,subcuenta,4,1798,0,0,0,,
17980501,Costos de exploracion por amortizar,activo,D,auxiliar,5,179805,1,0,0,,
179810,COSTOS DE EXPLOTACION Y DESARROLLO,activo,D,subcuenta,4,1798,0,0,0,,
17981001,Costos de explotacion y desarrollo,activo,D,auxiliar,5,179810,1,0,0,,
18,OTROS ACTIVOS,activo,D,grupo,2,1,0,0,0,,
1805,BIENES DE ARTE Y CULTURA,activo,D,cuenta,3,18,0,0,0,,
180505,OBRAS DE ARTE,activo,D,subcuenta,4,1805,0,0,0,,
18050501,Obras de arte,activo,D,auxiliar,5,180505,1,0,0,,
180510,BIBLIOTECAS,activo,D,subcuenta,4,1805,0,0,0,,
18051001,Bibliotecas,activo,D,auxiliar,5,180510,1,0,0,,
180595,OTROS,activo,D,subcuenta,4,1805,0,0,0,,
18059501,Otros,activo,D,auxiliar,5,180595,1,0,0,,
1895,DIVERSOS,activo,D,cuenta,3,18,0,0,0,,
189505,MAQUINAS PORTEADORAS,activo,D,subcuenta,4,1895,0,0,0,,
18950501,Maquinas porteadoras,activo,D,auxiliar,5,189505,1,0,0,,
189510,BIENES ENTREGADOS EN COMODATO,activo,D,subcuenta,4,1895,0,0,0,,
18951001,Bienes entregados en comodato,activo,D,auxiliar,5,189510,1,0,0,,
189515,AMORTIZACION ACUMULADA DE BIENES ENTREGADOS EN COMODATO (CR),activo,D,subcuenta,4,1895,0,0,0,,
18951501,Amortizacion acumulada de bienes entregados en comodato (CR),activo,D,auxiliar,5,189515,1,0,0,,
189520,BIENES RECIBIDOS EN PAGO,activo,D,subcuenta,4,1895,0,0,0,,
18952001,Bienes recibidos en pago,activo,D,auxiliar,5,189520,1,0,0,,
189525,DERECHOS SUCESORALES,activo,D,subcuenta,4,1895,0,0,0,,
18952501,Derechos sucesorales,activo,D,auxiliar,5,189525,1,0,0,,
189530,ESTAMPILLAS,activo,D,subcuenta,4,1895,0,0,0,,
18953001,Estampillas,activo,D,auxiliar,5,189530,1,0,0,,
189595,OTROS,activo,D,subcuenta,4,1895,0,0,0,,
18959501,Otros,activo,D,auxiliar,5,189595,1,0,0,,
1899,PROVISIONES,activo,D,cuenta,3,18,0,0,0,,
189905,BIENES DE ARTE Y CULTURA,activo,D,subcuenta,4,1899,0,0,0,,
18990501,Bienes de arte y cultura,activo,D,auxiliar,5,189905,1,0,0,,
189995,DIVERSOS,activo,D,subcuenta,4,1899,0,0,0,,
18999501,Diversos,activo,D,auxiliar,5,189995,1,0,0,,
19,VALORIZACIONES,activo,D,grupo,2,1,0,0,0,,
1905,DE INVERSIONES,activo,D,cuenta,3,19,0,0,0,,
190505,ACCIONES,activo,D,subcuenta,4,1905,0,0,0,,
19050501,Acciones,activo,D,auxiliar,5,190505,1,0,0,,
190510,CUOTAS O PARTES DE INTERES SOCIAL,activo,D,subcuenta,4,1905,0,0,0,,
19051001,Cuotas o partes de interes social,activo,D,auxiliar,5,190510,1,0,0,,
190515,DERECHOS FIDUCIARIOS,activo,D,subcuenta,4,1905,0,0,0,,
19051501,Derechos fiduciarios,activo,D,auxiliar,5,190515,1,0,0,,
1910,DE PROPIEDADES- PLANTA Y EQUIPO,activo,D,cuenta,3,19,0,0,0,,
191004,TERRENOS,activo,D,subcuenta,4,1910,0,0,0,,
19100401,Terrenos,activo,D,auxiliar,5,191004,1,0,0,,
191006,MATERIALES PROYECTOS PETROLEROS,activo,D,subcuenta,4,1910,0,0,0,,
19100601,Materiales proyectos petroleros,activo,D,auxiliar,5,191006,1,0,0,,
191008,CONSTRUCCIONES Y EDIFICACIONES,activo,D,subcuenta,4,1910,0,0,0,,
19100801,Construcciones y edificaciones,activo,D,auxiliar,5,191008,1,0,0,,
191012,MAQUINARIA Y EQUIPO,activo,D,subcuenta,4,1910,0,0,0,,
19101201,Maquinaria y equipo,activo,D,auxiliar,5,191012,1,0,0,,
191016,EQUIPO DE OFICINA,activo,D,subcuenta,4,1910,0,0,0,,
19101601,Equipo de oficina,activo,D,auxiliar,5,191016,1,0,0,,
191020,EQUIPO DE COMPUTACION Y COMUNICACION,activo,D,subcuenta,4,1910,0,0,0,,
19102001,Equipo de computacion y comunicacion,activo,D,auxiliar,5,191020,1,0,0,,
191024,EQUIPO MEDICO-CIENTIFICO,activo,D,subcuenta,4,1910,0,0,0,,
19102401,Equipo medico-cientifico,activo,D,auxiliar,5,191024,1,0,0,,
191028,EQUIPO DE HOTELES Y RESTAURANTES,activo,D,subcuenta,4,1910,0,0,0,,
19102801,Equipo de hoteles y restaurantes,activo,D,auxiliar,5,191028,1,0,0,,
191032,FLOTA Y EQUIPO DE TRANSPORTE,activo,D,subcuenta,4,1910,0,0,0,,
19103201,Flota y equipo de transporte,activo,D,auxiliar,5,191032,1,0,0,,
191036,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,activo,D,subcuenta,4,1910,0,0,0,,
19103601,Flota y equipo fluvial y/o maritimo,activo,D,auxiliar,5,191036,1,0,0,,
191040,FLOTA Y EQUIPO AEREO,activo,D,subcuenta,4,1910,0,0,0,,
19104001,Flota y equipo aereo,activo,D,auxiliar,5,191040,1,0,0,,
191044,FLOTA Y EQUIPO FERREO,activo,D,subcuenta,4,1910,0,0,0,,
19104401,Flota y equipo ferreo,activo,D,auxiliar,5,191044,1,0,0,,
191048,ACUEDUCTOS- PLANTAS Y REDES,activo,D,subcuenta,4,1910,0,0,0,,
19104801,Acueductos- plantas y redes,activo,D,auxiliar,5,191048,1,0,0,,
191052,ARMAMENTO DE VIGILANCIA,activo,D,subcuenta,4,1910,0,0,0,,
19105201,Armamento de vigilancia,activo,D,auxiliar,5,191052,1,0,0,,
191056,ENVASES Y EMPAQUES,activo,D,subcuenta,4,1910,0,0,0,,
19105601,Envases y empaques,activo,D,auxiliar,5,191056,1,0,0,,
191060,PLANTACIONES AGRICOLAS Y FORESTALES,activo,D,subcuenta,4,1910,0,0,0,,
19106001,Plantaciones agricolas y forestales,activo,D,auxiliar,5,191060,1,0,0,,
191064,VIAS DE COMUNICACION,activo,D,subcuenta,4,1910,0,0,0,,
19106401,Vias de comunicacion,activo,D,auxiliar,5,191064,1,0,0,,
191068,MINAS Y CANTERAS,activo,D,subcuenta,4,1910,0,0,0,,
19106801,Minas y canteras,activo,D,auxiliar,5,191068,1,0,0,,
191072,POZOS ARTESIANOS,activo,D,subcuenta,4,1910,0,0,0,,
19107201,Pozos artesianos,activo,D,auxiliar,5,191072,1,0,0,,
191076,YACIMIENTOS,activo,D,subcuenta,4,1910,0,0,0,,
19107601,Yacimientos,activo,D,auxiliar,5,191076,1,0,0,,
191080,SEMOVIENTES,activo,D,subcuenta,4,1910,0,0,0,,
19108001,Semovientes,activo,D,auxiliar,5,191080,1,0,0,,
1995,DE OTROS ACTIVOS,activo,D,cuenta,3,19,0,0,0,,
199505,BIENES DE ARTE Y CULTURA,activo,D,subcuenta,4,1995,0,0,0,,
19950501,Bienes de arte y cultura,activo,D,auxiliar,5,199505,1,0,0,,
199510,BIENES ENTREGADOS EN COMODATO,activo,D,subcuenta,4,1995,0,0,0,,
19951001,Bienes entregados en comodato,activo,D,auxiliar,5,199510,1,0,0,,
199515,BIENES RECIBIDOS EN PAGO,activo,D,subcuenta,4,1995,0,0,0,,
19951501,Bienes recibidos en pago,activo,D,auxiliar,5,199515,1,0,0,,
199520,INVENTARIO DE SEMOVIENTES,activo,D,subcuenta,4,1995,0,0,0,,
19952001,Inventario de semovientes,activo,D,auxiliar,5,199520,1,0,0,,
2,PASIVO,pasivo,C,clase,1,,0,0,0,,
21,OBLIGACIONES FINANCIERAS,pasivo,C,grupo,2,2,0,0,0,,
2105,BANCOS NACIONALES,pasivo,C,cuenta,3,21,0,0,0,,
210505,SOBREGIROS,pasivo,C,subcuenta,4,2105,0,0,0,,
21050501,Sobregiros,pasivo,C,auxiliar,5,210505,1,0,0,,
210510,PAGARES,pasivo,C,subcuenta,4,2105,0,0,0,,
21051001,Pagares,pasivo,C,auxiliar,5,210510,1,0,0,,
210515,CARTAS DE CREDITO,pasivo,C,subcuenta,4,2105,0,0,0,,
21051501,Cartas de credito,pasivo,C,auxiliar,5,210515,1,0,0,,
210520,ACEPTACIONES BANCARIAS,pasivo,C,subcuenta,4,2105,0,0,0,,
21052001,Aceptaciones bancarias,pasivo,C,auxiliar,5,210520,1,0,0,,
2110,BANCOS DEL EXTERIOR,pasivo,C,cuenta,3,21,0,0,0,,
211005,SOBREGIROS,pasivo,C,subcuenta,4,2110,0,0,0,,
21100501,Sobregiros,pasivo,C,auxiliar,5,211005,1,0,0,,
211010,PAGARES,pasivo,C,subcuenta,4,2110,0,0,0,,
21101001,Pagares,pasivo,C,auxiliar,5,211010,1,0,0,,
211015,CARTAS DE CREDITO,pasivo,C,subcuenta,4,2110,0,0,0,,
21101501,Cartas de credito,pasivo,C,auxiliar,5,211015,1,0,0,,
211020,ACEPTACIONES BANCARIAS,pasivo,C,subcuenta,4,2110,0,0,0,,
21102001,Aceptaciones bancarias,pasivo,C,auxiliar,5,211020,1,0,0,,
2115,CORPORACIONES FINANCIERAS,pasivo,C,cuenta,3,21,0,0,0,,
211505,PAGARES,pasivo,C,subcuenta,4,2115,0,0,0,,
21150501,Pagares,pasivo,C,auxiliar,5,211505,1,0,0,,
211510,ACEPTACIONES FINANCIERAS,pasivo,C,subcuenta,4,2115,0,0,0,,
21151001,Aceptaciones financieras,pasivo,C,auxiliar,5,211510,1,0,0,,
211515,CARTAS DE CREDITO,pasivo,C,subcuenta,4,2115,0,0,0,,
21151501,Cartas de credito,pasivo,C,auxiliar,5,211515,1,0,0,,
211520,CONTRATOS DE ARRENDAMIENTO FINANCIERO (LEASING),pasivo,C,subcuenta,4,2115,0,0,0,,
21152001,Contratos de arrendamiento financiero (leasing),pasivo,C,auxiliar,5,211520,1,0,0,,
2120,COMPAÑIAS DE FINANCIAMIENTO COMERCIAL,pasivo,C,cuenta,3,21,0,0,0,,
212005,PAGARES,pasivo,C,subcuenta,4,2120,0,0,0,,
21200501,Pagares,pasivo,C,auxiliar,5,212005,1,0,0,,
212010,ACEPTACIONES FINANCIERAS,pasivo,C,subcuenta,4,2120,0,0,0,,
21201001,Aceptaciones financieras,pasivo,C,auxiliar,5,212010,1,0,0,,
212020,CONTRATOS DE ARRENDAMIENTO FINANCIERO (LEASING),pasivo,C,subcuenta,4,2120,0,0,0,,
21202001,Contratos de arrendamiento financiero (leasing),pasivo,C,auxiliar,5,212020,1,0,0,,
2125,CORPORACIONES DE AHORRO Y VIVIENDA,pasivo,C,cuenta,3,21,0,0,0,,
212505,SOBREGIROS,pasivo,C,subcuenta,4,2125,0,0,0,,
21250501,Sobregiros,pasivo,C,auxiliar,5,212505,1,0,0,,
212510,PAGARES,pasivo,C,subcuenta,4,2125,0,0,0,,
21251001,Pagares,pasivo,C,auxiliar,5,212510,1,0,0,,
212515,HIPOTECARIAS,pasivo,C,subcuenta,4,2125,0,0,0,,
21251501,Hipotecarias,pasivo,C,auxiliar,5,212515,1,0,0,,
2130,ENTIDADES FINANCIERAS DEL EXTERIOR,pasivo,C,cuenta,3,21,0,0,0,,
2135,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS,pasivo,C,cuenta,3,21,0,0,0,,
213505,ACCIONES,pasivo,C,subcuenta,4,2135,0,0,0,,
21350501,Acciones,pasivo,C,auxiliar,5,213505,1,0,0,,
213510,CUOTAS O PARTES DE INTERES SOCIAL,pasivo,C,subcuenta,4,2135,0,0,0,,
21351001,Cuotas o partes de interes social,pasivo,C,auxiliar,5,213510,1,0,0,,
213515,BONOS,pasivo,C,subcuenta,4,2135,0,0,0,,
21351501,Bonos,pasivo,C,auxiliar,5,213515,1,0,0,,
213520,CEDULAS,pasivo,C,subcuenta,4,2135,0,0,0,,
21352001,Cedulas,pasivo,C,auxiliar,5,213520,1,0,0,,
213525,CERTIFICADOS,pasivo,C,subcuenta,4,2135,0,0,0,,
21352501,Certificados,pasivo,C,auxiliar,5,213525,1,0,0,,
213530,PAPELES COMERCIALES,pasivo,C,subcuenta,4,2135,0,0,0,,
21353001,Papeles comerciales,pasivo,C,auxiliar,5,213530,1,0,0,,
213535,TITULOS,pasivo,C,subcuenta,4,2135,0,0,0,,
21353501,Titulos,pasivo,C,auxiliar,5,213535,1,0,0,,
213540,ACEPTACIONES BANCARIAS O FINANCIERAS,pasivo,C,subcuenta,4,2135,0,0,0,,
21354001,Aceptaciones bancarias o financieras,pasivo,C,auxiliar,5,213540,1,0,0,,
213595,OTROS,pasivo,C,subcuenta,4,2135,0,0,0,,
21359501,Otros,pasivo,C,auxiliar,5,213595,1,0,0,,
2140,COMPROMISOS DE RECOMPRA DE CARTERA NEGOCIADA,pasivo,C,cuenta,3,21,0,0,0,,
2145,OBLIGACIONES GUBERNAMENTALES,pasivo,C,cuenta,3,21,0,0,0,,
214505,GOBIERNO NACIONAL,pasivo,C,subcuenta,4,2145,0,0,0,,
21450501,Gobierno Nacional,pasivo,C,auxiliar,5,214505,1,0,0,,
214510,ENTIDADES OFICIALES,pasivo,C,subcuenta,4,2145,0,0,0,,
21451001,Entidades oficiales,pasivo,C,auxiliar,5,214510,1,0,0,,
2195,OTRAS OBLIGACIONES,pasivo,C,cuenta,3,21,0,0,0,,
219505,PARTICULARES,pasivo,C,subcuenta,4,2195,0,0,0,,
21950501,Particulares,pasivo,C,auxiliar,5,219505,1,0,0,,
219510,COMPAÑIAS VINCULADAS,pasivo,C,subcuenta,4,2195,0,0,0,,
21951001,Compañias vinculadas,pasivo,C,auxiliar,5,219510,1,0,0,,
219515,CASA MATRIZ,pasivo,C,subcuenta,4,2195,0,0,0,,
21951501,Casa matriz,pasivo,C,auxiliar,5,219515,1,0,0,,
219520,SOCIOS O ACCIONISTAS,pasivo,C,subcuenta,4,2195,0,0,0,,
21952001,Socios o accionistas,pasivo,C,auxiliar,5,219520,1,0,0,,
219525,FONDOS Y COOPERATIVAS,pasivo,C,subcuenta,4,2195,0,0,0,,
21952501,Fondos y cooperativas,pasivo,C,auxiliar,5,219525,1,0,0,,
219530,DIRECTORES,pasivo,C,subcuenta,4,2195,0,0,0,,
21953001,Directores,pasivo,C,auxiliar,5,219530,1,0,0,,
219595,OTRAS,pasivo,C,subcuenta,4,2195,0,0,0,,
21959501,Otras,pasivo,C,auxiliar,5,219595,1,0,0,,
22,PROVEEDORES,pasivo,C,grupo,2,2,0,0,0,,
2205,NACIONALES,pasivo,C,cuenta,3,22,0,0,0,,
2210,DEL EXTERIOR,pasivo,C,cuenta,3,22,0,0,0,,
2215,CUENTAS CORRIENTES COMERCIALES,pasivo,C,cuenta,3,22,0,0,0,,
2220,CASA MATRIZ,pasivo,C,cuenta,3,22,0,0,0,,
2225,COMPAÑIAS VINCULADAS,pasivo,C,cuenta,3,22,0,0,0,,
23,CUENTAS POR PAGAR,pasivo,C,grupo,2,2,0,0,0,,
2305,CUENTAS CORRIENTES COMERCIALES,pasivo,C,cuenta,3,23,0,0,0,,
2310,A CASA MATRIZ,pasivo,C,cuenta,3,23,0,0,0,,
2315,A COMPAÑIAS VINCULADAS,pasivo,C,cuenta,3,23,0,0,0,,
2320,A CONTRATISTAS,pasivo,C,cuenta,3,23,0,0,0,,
2330,ORDENES DE COMPRA POR UTILIZAR,pasivo,C,cuenta,3,23,0,0,0,,
2335,COSTOS Y GASTOS POR PAGAR,pasivo,C,cuenta,3,23,0,0,0,,
